country,year,coal_electricity
New Zealand,2010,1.93
New Zealand,2011,2.03
New Zealand,2012,3.32
New Zealand,2013,2.24
New Zealand,2014,1.83
New Zealand,2015,1.75
New Zealand,2016,0.98
New Zealand,2017,1.13
New Zealand,2018,1.48
New Zealand,2019,2.12
New Zealand,2020,2.16
New Zealand,2021,3.13
New Zealand,2022,1.54
Nigeria,2000,0.55
Nigeria,2001,0.58
Nigeria,2002,0.76
Nigeria,2003,0.73
Nigeria,2004,0.93
Nigeria,2005,0.82
Nigeria,2006,0.87
Nigeria,2007,0.8
Nigeria,2008,0.66
Nigeria,2009,0.63
Nigeria,2010,0.82
Nigeria,2011,0.86
Nigeria,2012,0.81
Nigeria,2013,0.74
Nigeria,2014,0.84
Nigeria,2015,0.69
Nigeria,2016,0.65
Nigeria,2017,0.68
Nigeria,2018,0.62
Nigeria,2019,0.59
Nigeria,2020,0.55
Nigeria,2021,0.57
Nigeria,2022,0.57
Non-OECD (EI),1985,983.003
Non-OECD (EI),1986,1067.47
Non-OECD (EI),1987,1163.053
Non-OECD (EI),1988,1213.928
Non-OECD (EI),1989,1288.013
Non-OECD (EI),1990,1328.006
Non-OECD (EI),1991,1400.448
Non-OECD (EI),1992,1482.574
Non-OECD (EI),1993,1511.729
Non-OECD (EI),1994,1627.071
Non-OECD (EI),1995,1711.149
Non-OECD (EI),1996,1813.363
Non-OECD (EI),1997,1880.069
Non-OECD (EI),1998,1917.142
Non-OECD (EI),1999,2025.086
Non-OECD (EI),2000,2205.528
Non-OECD (EI),2001,2320.276
Non-OECD (EI),2002,2517.74
Non-OECD (EI),2003,2824.263
Non-OECD (EI),2004,3057.727
Non-OECD (EI),2005,3362.204
Non-OECD (EI),2006,3771.004
Non-OECD (EI),2007,4193.774
Non-OECD (EI),2008,4308.931
Non-OECD (EI),2009,4497.982
Non-OECD (EI),2010,4900.925
Non-OECD (EI),2011,5473.25
Non-OECD (EI),2012,5641.722
Non-OECD (EI),2013,6041.483
Non-OECD (EI),2014,6285.829
Non-OECD (EI),2015,6198.062
Non-OECD (EI),2016,6435.389
Non-OECD (EI),2017,6775.856
Non-OECD (EI),2018,7267.233
Non-OECD (EI),2019,7415.562
Non-OECD (EI),2020,7405.803
Non-OECD (EI),2021,7963.31
Non-OECD (EI),2022,8119.813
North America,1985,1590.974
North America,1986,1568.126
North America,1987,1665.509
North America,1988,1756.435
North America,1989,1811.095
North America,1990,1815.174
North America,1991,1820.263
North America,1992,1857.081
North America,1993,1925.154
North America,1994,1933.208
North America,1995,1960.092
North America,1996,2053.909
North America,1997,2113.561
North America,1998,2153.722
North America,1999,2162.658
North America,2000,2094.23
North America,2001,2032.1
North America,2002,2063.76
North America,2003,2108.01
North America,2004,2098.11
North America,2005,2146.7
North America,2006,2115.56
North America,2007,2148.47
North America,2008,2104.57
North America,2009,1865.17
North America,2010,1959.44
North America,2011,1841.69
North America,2012,1614.11
North America,2013,1680.77
North America,2014,1681.57
North America,2015,1451.49
North America,2016,1338.49
North America,2017,1297.4
North America,2018,1232.12
North America,2019,1050.23
North America,2020,836.32
North America,2021,955.81
North America,2022,960.167
North America (EI),1985,1590.974
North America (EI),1986,1568.126
North America (EI),1987,1665.509
North America (EI),1988,1756.435
North America (EI),1989,1811.095
North America (EI),1990,1815.174
North America (EI),1991,1820.263
North America (EI),1992,1857.081
North America (EI),1993,1925.154
North America (EI),1994,1933.208
North America (EI),1995,1960.092
North America (EI),1996,2053.909
North America (EI),1997,2113.561
North America (EI),1998,2153.722
North America (EI),1999,2162.658
North America (EI),2000,2263.256
North America (EI),2001,2190.631
North America (EI),2002,2226.471
North America (EI),2003,2278.385
North America (EI),2004,2266.104
North America (EI),2005,2313.262
North America (EI),2006,2281.68
North America (EI),2007,2318.84
North America (EI),2008,2267.462
North America (EI),2009,2011.398
North America (EI),2010,2114.916
North America (EI),2011,1987.746
North America (EI),2012,1742.521
North America (EI),2013,1814.274
North America (EI),2014,1813.694
North America (EI),2015,1564.177
North America (EI),2016,1442.9
North America (EI),2017,1400.992
North America (EI),2018,1330.099
North America (EI),2019,1131.695
North America (EI),2020,901.825
North America (EI),2021,1025.826
North America (EI),2022,960.167
North America (Ember),2000,2075.54
North America (Ember),2001,2009.06
North America (Ember),2002,2037.25
North America (Ember),2003,2076.64
North America (Ember),2004,2071.55
North America (Ember),2005,2112.11
North America (Ember),2006,2081.87
North America (Ember),2007,2114.89
North America (Ember),2008,2080.6
North America (Ember),2009,1834.54
North America (Ember),2010,1924.28
North America (Ember),2011,1804.14
North America (Ember),2012,1576.14
North America (Ember),2013,1644.28
North America (Ember),2014,1643.07
North America (Ember),2015,1411.67
North America (Ember),2016,1297.96
North America (Ember),2017,1261.62
North America (Ember),2018,1196.33
North America (Ember),2019,1008.97
North America (Ember),2020,807.85
North America (Ember),2021,930.86
North America (Ember),2022,868.3
North Macedonia,1990,5.16
North Macedonia,1991,4.86
North Macedonia,1992,5.16
North Macedonia,1993,4.57
North Macedonia,1994,5.21
North Macedonia,1995,5.29
North Macedonia,1996,5.72
North Macedonia,1997,5.76
North Macedonia,1998,5.91
North Macedonia,1999,5.44
North Macedonia,2000,5.21
North Macedonia,2001,5.57
North Macedonia,2002,5.12
North Macedonia,2003,5.34
North Macedonia,2004,5.16
North Macedonia,2005,5.44
North Macedonia,2006,5.11
North Macedonia,2007,5.01
North Macedonia,2008,5.29
North Macedonia,2009,5.3
North Macedonia,2010,4.74
North Macedonia,2011,5.17
North Macedonia,2012,4.83
North Macedonia,2013,4.03
North Macedonia,2014,3.74
North Macedonia,2015,3.3
North Macedonia,2016,2.89
North Macedonia,2017,3.39
North Macedonia,2018,2.85
North Macedonia,2019,3.51
North Macedonia,2020,2.63
North Macedonia,2021,2.19
North Macedonia,2022,2.87
Norway,1990,0.04
Norway,1991,0.05
Norway,1992,0.05
Norway,1993,0.05
Norway,1994,0.06
Norway,1995,0.06
Norway,1996,0.05
Norway,1997,0.04
Norway,1998,0.04
Norway,1999,0.04
Norway,2000,0.04
Norway,2001,0.04
Norway,2002,0.04
Norway,2003,0.04
Norway,2004,0.04
Norway,2005,0.04
Norway,2006,0.04
Norway,2007,0.04
Norway,2008,0.04
Norway,2009,0.04
Norway,2010,0.04
Norway,2011,0.04
Norway,2012,0.04
Norway,2013,0.04
Norway,2014,0.04
Norway,2015,0.04
Norway,2016,0.04
Norway,2017,0.04
Norway,2018,0.04
Norway,2019,0.04
Norway,2020,0.04
Norway,2021,0.04
Norway,2022,0.04
OECD (EI),1985,2765.382
OECD (EI),1986,2771.539
OECD (EI),1987,2895.024
OECD (EI),1988,2986.746
OECD (EI),1989,3088.969
OECD (EI),1990,3132.236
OECD (EI),1991,3156.618
OECD (EI),1992,3167.342
OECD (EI),1993,3216.17
OECD (EI),1994,3264.832
OECD (EI),1995,3327.782
OECD (EI),1996,3466.298
OECD (EI),1997,3515.557
OECD (EI),1998,3594.152
OECD (EI),1999,3605.773
OECD (EI),2000,3786.333
OECD (EI),2001,3751.315
OECD (EI),2002,3805.283
OECD (EI),2003,3944.116
OECD (EI),2004,3931.66
OECD (EI),2005,3998.886
OECD (EI),2006,3992.018
OECD (EI),2007,4060.052
OECD (EI),2008,3961.302
OECD (EI),2009,3620.084
OECD (EI),2010,3738.943
OECD (EI),2011,3610.688
OECD (EI),2012,3472.687
OECD (EI),2013,3542.119
OECD (EI),2014,3476.117
OECD (EI),2015,3216.327
OECD (EI),2016,3000.333
OECD (EI),2017,2946.123
OECD (EI),2018,2835.284
OECD (EI),2019,2455.948
OECD (EI),2020,2066.353
OECD (EI),2021,2247.754
OECD (EI),2022,2197.348
OECD (Ember),2000,3578.72
OECD (Ember),2001,3544.95
OECD (Ember),2002,3599.7
OECD (Ember),2003,3717.55
OECD (Ember),2004,3709.52
OECD (Ember),2005,3777.47
OECD (Ember),2006,3768.02
OECD (Ember),2007,3828.11
OECD (Ember),2008,3738.75
OECD (Ember),2009,3424.01
OECD (Ember),2010,3533.57
OECD (Ember),2011,3413.95
OECD (Ember),2012,3299.48
OECD (Ember),2013,3363.36
OECD (Ember),2014,3299.39
OECD (Ember),2015,3058.58
OECD (Ember),2016,2868.52
OECD (Ember),2017,2808.93
OECD (Ember),2018,2713.63
OECD (Ember),2019,2355.65
OECD (Ember),2020,1997.79
OECD (Ember),2021,2182.65
OECD (Ember),2022,2145.02
Oceania,1985,89.374
Oceania,1986,92.587
Oceania,1987,100.348
Oceania,1988,105.998
Oceania,1989,113.56
Oceania,1990,123.363
Oceania,1991,127.222
Oceania,1992,130.002
Oceania,1993,133.277
Oceania,1994,136.894
Oceania,1995,141.935
Oceania,1996,148.431
Oceania,1997,157.474
Oceania,1998,165.946
Oceania,1999,171.161
Oceania,2000,181.7
Oceania,2001,181.86
Oceania,2002,173.79
Oceania,2003,177.31
Oceania,2004,183.42
Oceania,2005,188.45
Oceania,2006,190.93
Oceania,2007,188.44
Oceania,2008,188.76
Oceania,2009,185.1
Oceania,2010,177.95
Oceania,2011,174.01
Oceania,2012,168.7
Oceania,2013,157.69
Oceania,2014,157.06
Oceania,2015,163.95
Oceania,2016,163.34
Oceania,2017,160.3
Oceania,2018,158.04
Oceania,2019,151.96
Oceania,2020,145.09
Oceania,2021,140.53
Oceania,2022,130.927
Oceania (Ember),2000,181.7
Oceania (Ember),2001,181.86
Oceania (Ember),2002,173.79
Oceania (Ember),2003,177.31
Oceania (Ember),2004,183.42
Oceania (Ember),2005,188.45
Oceania (Ember),2006,190.93
Oceania (Ember),2007,188.44
Oceania (Ember),2008,188.76
Oceania (Ember),2009,185.1
Oceania (Ember),2010,177.95
Oceania (Ember),2011,174.01
Oceania (Ember),2012,168.7
Oceania (Ember),2013,157.69
Oceania (Ember),2014,157.06
Oceania (Ember),2015,163.95
Oceania (Ember),2016,163.34
Oceania (Ember),2017,160.3
Oceania (Ember),2018,158.04
Oceania (Ember),2019,151.96
Oceania (Ember),2020,145.09
Oceania (Ember),2021,140.53
Oceania (Ember),2022,132.47
Pakistan,2000,0.53
Pakistan,2001,0.55
Pakistan,2002,0.55
Pakistan,2003,0.56
Pakistan,2004,0.61
Pakistan,2005,0.65
Pakistan,2006,0.68
Pakistan,2007,0.68
Pakistan,2008,0.66
Pakistan,2009,0.7
Pakistan,2010,0.62
Pakistan,2011,0.62
Pakistan,2012,0.6
Pakistan,2013,0.65
Pakistan,2014,0.6
Pakistan,2015,0.61
Pakistan,2016,1.04
Pakistan,2017,11.37
Pakistan,2018,11.39
Pakistan,2019,16.87
Pakistan,2020,16.68
Pakistan,2021,17.8
Pakistan,2022,14.45
Panama,2000,0.0
Panama,2001,0.0
Panama,2002,0.0
Panama,2003,0.0
Panama,2004,0.0
Panama,2005,0.0
Panama,2006,0.0
Panama,2007,0.0
Panama,2008,0.0
Panama,2009,0.0
Panama,2010,0.0
Panama,2011,0.47
Panama,2012,0.59
Panama,2013,0.6
Panama,2014,0.51
Panama,2015,0.5
Panama,2016,0.48
Panama,2017,0.14
Panama,2018,0.34
Panama,2019,0.79
Panama,2020,0.57
Panama,2021,0.09
Peru,2000,0.23
Peru,2001,0.2
Peru,2002,0.26
Peru,2003,0.29
Peru,2004,0.45
Peru,2005,0.47
Peru,2006,0.36
Peru,2007,0.49
Peru,2008,0.62
Peru,2009,0.5
Peru,2010,0.59
Peru,2011,0.77
Peru,2012,0.47
Peru,2013,0.54
Peru,2014,0.58
Peru,2015,0.51
Peru,2016,0.56
Peru,2017,0.51
Peru,2018,0.48
Peru,2019,0.5
Peru,2020,0.43
Peru,2021,0.5
Peru,2022,0.55
Philippines,2000,15.65
Philippines,2001,17.65
Philippines,2002,15.15
Philippines,2003,14.0
Philippines,2004,15.21
Philippines,2005,14.33
Philippines,2006,14.37
Philippines,2007,15.81
Philippines,2008,14.79
Philippines,2009,15.49
Philippines,2010,21.91
Philippines,2011,25.34
Philippines,2012,28.27
Philippines,2013,32.08
Philippines,2014,33.05
Philippines,2015,36.69
Philippines,2016,43.3
Philippines,2017,46.85
Philippines,2018,51.93
Philippines,2019,57.89
Philippines,2020,58.18
Philippines,2021,62.12
Philippines,2022,65.67
Poland,1985,131.521
Poland,1986,134.281
Poland,1987,139.587
Poland,1988,138.21
Poland,1989,139.668
Poland,1990,130.36
Poland,1991,128.75
Poland,1992,126.58
Poland,1993,127.67
Poland,1994,128.39
Poland,1995,131.77
Poland,1996,135.48
Poland,1997,134.74
Poland,1998,134.23
Poland,1999,133.33
Poland,2000,135.89
Poland,2001,134.97
Poland,2002,132.94
Poland,2003,140.66
Poland,2004,141.12
Poland,2005,141.88
Poland,2006,147.01
Poland,2007,144.01
Poland,2008,138.89
Poland,2009,133.38
Poland,2010,136.51
Poland,2011,139.76
Poland,2012,134.57
Poland,2013,137.72
Poland,2014,129.52
Poland,2015,130.52
Poland,2016,130.32
Poland,2017,131.16
Poland,2018,130.56
Poland,2019,118.14
Poland,2020,107.4
Poland,2021,127.57
Poland,2022,124.11
Portugal,1990,9.06
Portugal,1991,9.75
Portugal,1992,10.17
Portugal,1993,11.38
Portugal,1994,11.57
Portugal,1995,13.41
Portugal,1996,12.55
Portugal,1997,12.96
Portugal,1998,11.98
Portugal,1999,15.05
Portugal,2000,14.6
Portugal,2001,13.61
Portugal,2002,15.21
Portugal,2003,14.53
Portugal,2004,14.86
Portugal,2005,15.23
Portugal,2006,14.96
Portugal,2007,12.4
Portugal,2008,11.2
Portugal,2009,12.9
Portugal,2010,7.1
Portugal,2011,9.85
Portugal,2012,13.09
Portugal,2013,11.84
Portugal,2014,11.95
Portugal,2015,14.73
Portugal,2016,12.63
Portugal,2017,14.67
Portugal,2018,12.01
Portugal,2019,5.53
Portugal,2020,2.36
Portugal,2021,0.8
Portugal,2022,0.06
Puerto Rico,2000,0.0
Puerto Rico,2001,0.0
Puerto Rico,2002,0.99
Puerto Rico,2003,2.92
Puerto Rico,2004,3.12
Puerto Rico,2005,3.06
Puerto Rico,2006,3.41
Puerto Rico,2007,3.25
Puerto Rico,2008,3.22
Puerto Rico,2009,3.04
Puerto Rico,2010,2.86
Puerto Rico,2011,3.16
Puerto Rico,2012,3.09
Puerto Rico,2013,3.27
Puerto Rico,2014,3.56
Puerto Rico,2015,3.19
Puerto Rico,2016,3.53
Puerto Rico,2017,2.36
Puerto Rico,2018,2.44
Puerto Rico,2019,3.21
Puerto Rico,2020,2.79
Puerto Rico,2021,3.09
Romania,1990,18.5
Romania,1991,15.61
Romania,1992,18.34
Romania,1993,19.09
Romania,1994,19.63
Romania,1995,20.59
Romania,1996,20.47
Romania,1997,16.86
Romania,1998,14.49
Romania,1999,14.68
Romania,2000,18.92
Romania,2001,19.7
Romania,2002,20.31
Romania,2003,23.34
Romania,2004,21.48
Romania,2005,21.91
Romania,2006,25.15
Romania,2007,25.1
Romania,2008,25.82
Romania,2009,21.74
Romania,2010,20.68
Romania,2011,24.78
Romania,2012,22.9
Romania,2013,16.94
Romania,2014,17.76
Romania,2015,18.13
Romania,2016,15.88
Romania,2017,16.78
Romania,2018,15.65
Romania,2019,13.61
Romania,2020,9.36
Romania,2021,10.69
Romania,2022,10.29
Russia,1985,138.353
Russia,1986,144.039
Russia,1987,149.593
Russia,1988,151.501
Russia,1989,153.602
Russia,1990,156.855
Russia,1991,154.736
Russia,1992,154.111
Russia,1993,148.392
Russia,1994,162.485
Russia,1995,160.296
Russia,1996,160.631
Russia,1997,157.022
Russia,1998,162.973
Russia,1999,161.341
Russia,2000,164.74
Russia,2001,158.14
Russia,2002,159.59
Russia,2003,161.3
Russia,2004,150.6
Russia,2005,154.99
Russia,2006,167.46
Russia,2007,159.15
Russia,2008,184.36
Russia,2009,153.74
Russia,2010,155.63
Russia,2011,154.03
Russia,2012,158.42
Russia,2013,151.78
Russia,2014,148.34
Russia,2015,148.57
Russia,2016,160.64
Russia,2017,163.77
Russia,2018,166.75
Russia,2019,176.46
Russia,2020,163.95
Russia,2021,168.92
Russia,2022,179.56
Senegal,2000,0.0
Senegal,2001,0.0
Senegal,2002,0.0
Senegal,2003,0.0
Senegal,2004,0.0
Senegal,2005,0.0
Senegal,2006,0.0
Senegal,2007,0.0
Senegal,2008,0.0
Senegal,2009,0.0
Senegal,2010,0.0
Senegal,2011,0.17
Senegal,2012,0.18
Senegal,2013,0.18
Senegal,2014,0.2
Senegal,2015,0.21
Senegal,2016,0.14
Senegal,2017,0.15
Senegal,2018,0.13
Senegal,2019,0.12
Senegal,2020,0.11
Senegal,2021,0.55
Serbia,1990,28.28
Serbia,1991,24.9
Serbia,1992,23.93
Serbia,1993,21.23
Serbia,1994,21.35
Serbia,1995,21.68
Serbia,1996,19.9
Serbia,1997,23.56
Serbia,1998,24.08
Serbia,1999,18.96
Serbia,2000,21.43
Serbia,2001,21.86
Serbia,2002,22.56
Serbia,2003,24.71
Serbia,2004,25.74
Serbia,2005,23.38
Serbia,2006,25.02
Serbia,2007,25.57
Serbia,2008,26.68
Serbia,2009,26.85
Serbia,2010,25.02
Serbia,2011,28.71
Serbia,2012,26.32
Serbia,2013,28.67
Serbia,2014,22.13
Serbia,2015,27.16
Serbia,2016,27.24
Serbia,2017,26.46
Serbia,2018,25.02
Serbia,2019,25.58
Serbia,2020,26.46
Serbia,2021,23.77
Serbia,2022,23.62
Slovakia,1990,7.5
Slovakia,1991,5.95
Slovakia,1992,7.23
Slovakia,1993,5.75
Slovakia,1994,4.86
Slovakia,1995,6.45
Slovakia,1996,5.89
Slovakia,1997,6.29
Slovakia,1998,5.86
Slovakia,1999,6.38
Slovakia,2000,5.58
Slovakia,2001,5.82
Slovakia,2002,5.15
Slovakia,2003,5.96
Slovakia,2004,5.68
Slovakia,2005,5.54
Slovakia,2006,5.31
Slovakia,2007,4.8
Slovakia,2008,4.67
Slovakia,2009,3.86
Slovakia,2010,3.56
Slovakia,2011,3.55
Slovakia,2012,3.41
Slovakia,2013,3.07
Slovakia,2014,2.87
Slovakia,2015,2.83
Slovakia,2016,2.8
Slovakia,2017,2.99
Slovakia,2018,3.01
Slovakia,2019,2.34
Slovakia,2020,1.86
Slovakia,2021,1.7
Slovakia,2022,1.54
Slovenia,1990,3.89
Slovenia,1991,3.62
Slovenia,1992,4.64
Slovenia,1993,4.69
Slovenia,1994,4.61
Slovenia,1995,4.6
Slovenia,1996,4.46
Slovenia,1997,4.71
Slovenia,1998,4.98
Slovenia,1999,4.48
Slovenia,2000,4.61
Slovenia,2001,4.92
Slovenia,2002,5.3
Slovenia,2003,5.11
Slovenia,2004,5.19
Slovenia,2005,5.27
Slovenia,2006,5.43
Slovenia,2007,5.48
Slovenia,2008,5.33
Slovenia,2009,5.13
Slovenia,2010,5.29
Slovenia,2011,5.31
Slovenia,2012,5.14
Slovenia,2013,4.87
Slovenia,2014,3.76
Slovenia,2015,4.38
Slovenia,2016,5.01
Slovenia,2017,4.82
Slovenia,2018,4.62
Slovenia,2019,4.48
Slovenia,2020,4.36
Slovenia,2021,3.85
Slovenia,2022,3.21
South Africa,1985,135.403
South Africa,1986,135.988
South Africa,1987,142.773
South Africa,1988,143.032
South Africa,1989,148.462
South Africa,1990,155.926
South Africa,1991,155.388
South Africa,1992,156.717
South Africa,1993,165.96
South Africa,1994,169.402
South Africa,1995,173.551
South Africa,1996,184.718
South Africa,1997,192.869
South Africa,1998,187.527
South Africa,1999,186.662
South Africa,2000,181.68
South Africa,2001,183.37
South Africa,2002,188.79
South Africa,2003,204.4
South Africa,2004,212.63
South Africa,2005,215.16
South Africa,2006,223.23
South Africa,2007,231.75
South Africa,2008,226.11
South Africa,2009,218.11
South Africa,2010,226.63
South Africa,2011,227.56
South Africa,2012,223.39
South Africa,2013,217.08
South Africa,2014,212.05
South Africa,2015,211.28
South Africa,2016,213.06
South Africa,2017,212.66
South Africa,2018,213.13
South Africa,2019,207.15
South Africa,2020,196.16
South Africa,2021,191.21
South Africa,2022,180.78
South America,1985,10.416
South America,1986,11.857
South America,1987,11.02
South America,1988,12.584
South America,1989,15.249
South America,1990,15.523
South America,1991,14.513
South America,1992,13.109
South America,1993,13.705
South America,1994,15.552
South America,1995,18.015
South America,1996,19.335
South America,1997,21.642
South America,1998,22.798
South America,1999,27.036
South America,2000,23.59
South America,2001,20.3
South America,2002,18.66
South America,2003,18.89
South America,2004,23.04
South America,2005,23.64
South America,2006,25.68
South America,2007,28.71
South America,2008,30.51
South America,2009,30.26
South America,2010,35.25
South America,2011,38.26
South America,2012,45.7
South America,2013,60.46
South America,2014,62.48
South America,2015,63.54
South America,2016,65.52
South America,2017,56.72
South America,2018,55.95
South America,2019,58.01
South America,2020,54.93
South America,2021,60.64
South America,2022,41.538
South Korea,1985,24.761
South Korea,1986,24.995
South Korea,1987,23.65
South Korea,1988,29.56
South Korea,1989,30.619
South Korea,1990,33.512
South Korea,1991,36.83
South Korea,1992,42.359
South Korea,1993,53.503
South Korea,1994,65.101
South Korea,1995,72.006
South Korea,1996,81.709
South Korea,1997,93.937
South Korea,1998,102.95
South Korea,1999,111.097
South Korea,2000,106.82
South Korea,2001,118.15
South Korea,2002,127.88
South Korea,2003,127.98
South Korea,2004,133.99
South Korea,2005,140.38
South Korea,2006,144.3
South Korea,2007,160.9
South Korea,2008,180.87
South Korea,2009,197.14
South Korea,2010,212.62
South Korea,2011,218.49
South Korea,2012,216.93
South Korea,2013,217.87
South Korea,2014,222.84
South Korea,2015,225.44
South Korea,2016,225.23
South Korea,2017,243.81
South Korea,2018,244.99
South Korea,2019,232.18
South Korea,2020,201.66
South Korea,2021,210.97
South Korea,2022,206.55
South and Central America (EI),1985,10.978
South and Central America (EI),1986,11.927
South and Central America (EI),1987,11.602
South and Central America (EI),1988,12.827
South and Central America (EI),1989,15.274
South and Central America (EI),1990,15.566
South and Central America (EI),1991,15.0
South and Central America (EI),1992,13.571
South and Central America (EI),1993,14.244
South and Central America (EI),1994,15.705
South and Central America (EI),1995,18.216
South and Central America (EI),1996,19.596
South and Central America (EI),1997,21.908
South and Central America (EI),1998,22.86
South and Central America (EI),1999,27.397
South and Central America (EI),2000,25.824
South and Central America (EI),2001,22.526
South and Central America (EI),2002,22.588
South and Central America (EI),2003,25.853
South and Central America (EI),2004,30.012
South and Central America (EI),2005,30.483
South and Central America (EI),2006,35.678
South and Central America (EI),2007,38.721
South and Central America (EI),2008,40.384
South and Central America (EI),2009,38.922
South and Central America (EI),2010,43.92
South and Central America (EI),2011,48.0
South and Central America (EI),2012,56.638
South and Central America (EI),2013,72.32
South and Central America (EI),2014,74.665
South and Central America (EI),2015,74.698
South and Central America (EI),2016,77.459
South and Central America (EI),2017,66.955
South and Central America (EI),2018,67.588
South and Central America (EI),2019,73.02
South and Central America (EI),2020,70.451
South and Central America (EI),2021,73.541
South and Central America (EI),2022,56.619
Spain,1985,54.605
Spain,1986,54.808
Spain,1987,54.724
Spain,1988,43.071
Spain,1989,59.622
Spain,1990,59.74
Spain,1991,58.8
Spain,1992,64.22
Spain,1993,62.42
Spain,1994,61.57
Spain,1995,65.91
Spain,1996,53.94
Spain,1997,62.67
Spain,1998,61.58
Spain,1999,73.61
Spain,2000,79.09
Spain,2001,70.27
Spain,2002,81.18
Spain,2003,74.73
Spain,2004,79.1
Spain,2005,79.06
Spain,2006,66.74
Spain,2007,72.8
Spain,2008,48.71
Spain,2009,35.91
Spain,2010,25.33
Spain,2011,43.98
Spain,2012,55.07
Spain,2013,39.94
Spain,2014,43.81
Spain,2015,51.37
Spain,2016,36.43
Spain,2017,45.13
Spain,2018,37.34
Spain,2019,12.86
Spain,2020,5.52
Spain,2021,4.86
Spain,2022,7.62
Sri Lanka,2000,0.0
Sri Lanka,2001,0.0
Sri Lanka,2002,0.0
Sri Lanka,2003,0.0
Sri Lanka,2004,0.0
Sri Lanka,2005,0.0
Sri Lanka,2006,0.0
Sri Lanka,2007,0.0
Sri Lanka,2008,0.0
Sri Lanka,2009,0.0
Sri Lanka,2010,0.0
Sri Lanka,2011,0.99
Sri Lanka,2012,1.33
Sri Lanka,2013,1.41
Sri Lanka,2014,3.94
Sri Lanka,2015,4.24
Sri Lanka,2016,4.81
Sri Lanka,2017,5.09
Sri Lanka,2018,4.51
Sri Lanka,2019,5.28
Sri Lanka,2020,5.61
Sri Lanka,2021,6.9
Sweden,1990,1.08
Sweden,1991,1.96
Sweden,1992,1.8
Sweden,1993,2.08
Sweden,1994,2.61
Sweden,1995,2.27
Sweden,1996,3.69
Sweden,1997,2.01
Sweden,1998,2.04
Sweden,1999,2.24
Sweden,2000,1.64
Sweden,2001,1.88
Sweden,2002,2.37
Sweden,2003,2.85
Sweden,2004,1.01
Sweden,2005,0.65
Sweden,2006,0.88
Sweden,2007,0.65
Sweden,2008,0.51
Sweden,2009,0.51
Sweden,2010,1.02
Sweden,2011,0.66
Sweden,2012,0.48
Sweden,2013,0.65
Sweden,2014,0.37
Sweden,2015,0.39
Sweden,2016,0.26
Sweden,2017,0.32
Sweden,2018,0.34
Sweden,2019,0.21
Sweden,2020,0.0
Sweden,2021,0.01
Sweden,2022,0.01
Syria,2000,0.0
Syria,2001,0.0
Syria,2002,0.0
Syria,2003,0.0
Syria,2004,0.0
Syria,2005,0.0
Syria,2006,0.0
Syria,2007,0.0
Syria,2008,0.0
Syria,2009,0.0
Syria,2010,0.28
Syria,2011,0.23
Syria,2012,0.19
Syria,2013,0.13
Syria,2014,0.11
Syria,2015,0.11
Syria,2016,0.1
Syria,2017,0.11
Syria,2018,0.1
Syria,2019,0.09
Syria,2020,0.09
Syria,2021,0.09
Taiwan,1985,14.661
Taiwan,1986,20.482
Taiwan,1987,22.662
Taiwan,1988,23.793
Taiwan,1989,26.526
Taiwan,1990,25.364
Taiwan,1991,29.664
Taiwan,1992,37.661
Taiwan,1993,44.945
Taiwan,1994,48.46
Taiwan,1995,50.545
Taiwan,1996,60.068
Taiwan,1997,65.761
Taiwan,1998,70.437
Taiwan,1999,73.831
Taiwan,2000,87.54
Taiwan,2001,95.81
Taiwan,2002,103.73
Taiwan,2003,113.41
Taiwan,2004,116.43
Taiwan,2005,121.2
Taiwan,2006,125.17
Taiwan,2007,129.63
Taiwan,2008,123.28
Taiwan,2009,121.77
Taiwan,2010,123.39
Taiwan,2011,125.51
Taiwan,2012,123.46
Taiwan,2013,122.49
Taiwan,2014,124.47
Taiwan,2015,118.13
Taiwan,2016,122.2
Taiwan,2017,128.91
Taiwan,2018,132.29
Taiwan,2019,127.45
Taiwan,2020,126.89
Taiwan,2021,129.85
Taiwan,2022,122.04
Tajikistan,2000,0.0
Tajikistan,2001,0.0
Tajikistan,2002,0.0
Tajikistan,2003,0.0
Tajikistan,2004,0.0
Tajikistan,2005,0.0
Tajikistan,2006,0.0
Tajikistan,2007,0.0
Tajikistan,2008,0.0
Tajikistan,2009,0.0
Tajikistan,2010,0.0
Tajikistan,2011,0.0
Tajikistan,2012,0.0
Tajikistan,2013,0.0
Tajikistan,2014,0.05
Tajikistan,2015,0.05
Tajikistan,2016,0.37
Tajikistan,2017,0.61
Tajikistan,2018,0.84
Tajikistan,2019,0.94
Tajikistan,2020,1.07
Tajikistan,2021,1.14
Thailand,1985,5.313
Thailand,1986,5.541
Thailand,1987,6.698
Thailand,1988,6.799
Thailand,1989,7.87
Thailand,1990,11.053
Thailand,1991,13.785
Thailand,1992,14.815
Thailand,1993,13.504
Thailand,1994,14.131
Thailand,1995,15.165
Thailand,1996,17.58
Thailand,1997,19.026
Thailand,1998,16.59
Thailand,1999,16.633
Thailand,2000,16.98
Thailand,2001,19.17
Thailand,2002,17.98
Thailand,2003,18.07
Thailand,2004,19.19
Thailand,2005,19.39
Thailand,2006,23.04
Thailand,2007,28.54
Thailand,2008,28.83
Thailand,2009,27.94
Thailand,2010,28.35
Thailand,2011,30.37
Thailand,2012,32.0
Thailand,2013,33.61
Thailand,2014,35.15
